# stan_version_major = 2
# stan_version_minor = 8
# stan_version_patch = 0
# model = ukeu_3_model
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = stan/data.R
# init = 2 (Default)
# random
#   seed = 2252998156
# output
#   file = stan/ukeu_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,grand_mu,grand_sigma,kappa_pollster.1,kappa_pollster.2,kappa_pollster.3,kappa_pollster.4,kappa_pollster.5,kappa_pollster.6,kappa_pollster.7,kappa_pollster.8,kappa_pollster.9,kappa_pollster.10,kappa_pollster.11,kappa_pollster.12,kappa_pollster.13,kappa_pollster.14,kappa_pollster.15,kappa_teleph
# Adaptation terminated
# Step size = 0.0395551
# Diagonal elements of inverse mass matrix:
# 0.156827, 4.09737e-05, 0.170366, 0.163559, 0.157127, 0.161299, 0.202636, 0.16611, 0.156285, 0.208777, 0.185146, 0.167696, 0.169172, 0.159134, 0.168103, 0.160686, 0.167572, 0.00661041
-182392,0.962405,0.0395551,5,31,0,-0.259614,5.51459,-0.385752,0.254414,0.214444,0.178489,0.473466,0.636438,0.217095,0.172262,-0.0138837,0.46644,0.74889,0.327499,0.668835,0.355472,0.527394,0.196732
-182394,0.994388,0.0395551,8,255,0,0.0571621,5.53467,-0.589171,-0.128947,-0.0992298,-0.110739,0.16514,0.287332,-0.0843968,-0.379486,-0.334041,-0.205237,0.130019,-0.0260216,0.327185,0.0395328,0.0229878,0.420523
-182394,0.996803,0.0395551,8,191,0,-0.705978,5.54513,0.336791,0.632682,0.662106,0.555359,0.753481,1.11301,0.689614,0.574166,0.527689,0.913421,1.07839,0.717412,1.19913,0.808656,0.992109,0.224893
-182394,0.890195,0.0395551,8,143,0,-0.470842,5.52566,-0.352531,0.556262,0.410524,0.32759,0.326793,0.74849,0.473966,0.0821163,0.292127,0.49245,0.748991,0.501621,0.743687,0.682158,0.53782,0.392566
-182396,0.972,0.0395551,7,111,0,-0.672273,5.51845,0.224769,0.694732,0.617758,0.433845,0.881504,1.1003,0.643481,0.60438,0.441844,0.577139,0.902997,0.755424,0.955371,0.802222,0.751263,0.405775
-182394,0.917688,0.0395551,5,31,0,-0.675105,5.52091,-0.0552545,0.630186,0.638176,0.519966,1.1064,0.899631,0.661295,0.237497,0.40712,0.747442,1.01064,0.731242,1.01035,0.804446,0.823607,0.397738
-182397,0.994267,0.0395551,4,15,0,-0.683373,5.52604,-0.119205,0.630708,0.643339,0.499155,1.3031,0.889045,0.689156,0.197767,0.410136,0.80935,0.999394,0.689945,0.931137,0.857537,0.737859,0.403981
-182395,0.985418,0.0395551,5,31,0,-0.673509,5.53726,-0.0928816,0.740515,0.604324,0.615697,1.06434,1.0324,0.639637,0.119106,0.399594,0.646139,1.02928,0.64082,0.93647,0.841103,0.712389,0.396101
-182397,0.960067,0.0395551,4,15,0,-0.684565,5.54135,-0.103659,0.710951,0.634021,0.632932,1.01338,1.02648,0.653651,0.0692341,0.362787,0.579117,1.06103,0.685301,0.993232,0.881777,0.662952,0.405094
-182396,0.630439,0.0395551,6,63,0,-0.673914,5.55691,-0.00249474,0.599246,0.647312,0.497024,0.936471,1.04207,0.650849,0.162209,0.161872,0.741355,0.951226,0.665111,1.09114,0.80618,0.748709,0.394683
-182397,0.974783,0.0395551,7,79,0,-0.535017,5.52705,-0.102453,0.599334,0.479239,0.545178,0.517462,0.6521,0.529808,0.48377,0.456926,0.645639,0.851124,0.544704,0.875025,0.562009,0.716312,0.303081
-182396,0.991941,0.0395551,8,159,0,-0.756449,5.61017,0.195496,0.796988,0.698309,0.573316,1.1215,1.23942,0.748203,0.41585,0.601178,0.853436,1.11377,0.795301,1.10979,0.925304,1.03899,0.303959
-182397,0.950587,0.0395551,6,63,0,-0.914213,5.55661,0.0214548,0.953539,0.877356,0.709987,1.01613,1.18985,0.908332,0.532496,0.713557,0.902851,1.10597,0.899101,1.10547,1.07711,0.960698,0.469921
-182400,0.971637,0.0395551,7,79,0,-0.531195,5.50324,-0.403701,0.531684,0.536918,0.475551,0.605822,0.777002,0.531021,0.483978,0.207322,0.689448,0.79783,0.590302,0.900752,0.718014,0.840667,0.182114
-182399,0.989975,0.0395551,7,127,0,-0.287349,5.57354,-0.579351,0.364614,0.273089,0.11094,0.593927,0.462224,0.239391,-0.0329478,0.212748,0.401143,0.809804,0.335139,0.623548,0.535778,0.520908,0.316439
-182399,0.845213,0.0395551,6,63,0,-0.291818,5.54897,-0.221366,0.171202,0.291653,0.357483,0.520466,0.479062,0.30252,-0.121478,0.130829,0.447138,0.685654,0.331181,0.806037,0.40803,0.529072,0.234148
-182399,0.985711,0.0395551,5,31,0,-0.300044,5.55037,-0.0460919,0.358135,0.278873,0.057015,0.434703,0.551861,0.278507,0.390627,0.0826718,0.394189,0.761783,0.352123,0.776141,0.510448,0.719376,0.223952
-182393,0.910085,0.0395551,5,31,0,-0.350946,5.53611,-0.154138,0.215773,0.308473,0.131601,0.542048,0.666599,0.347261,0.327939,0.0577904,0.542838,0.813915,0.341491,0.763419,0.449684,0.551285,0.217625
-182391,0.926241,0.0395551,8,255,0,-0.198481,5.5377,-0.303196,0.161934,0.188014,0.0614322,0.427134,0.597955,0.209309,-0.171969,0.0346751,0.189798,0.638238,0.213085,0.607117,0.373981,0.393375,0.272888
-182395,0.982329,0.0395551,5,31,0,-0.266463,5.56275,-0.57164,0.268175,0.192283,0.150466,0.442377,0.538105,0.278661,0.406231,-0.00619429,0.240114,0.570809,0.363402,0.66078,0.439423,0.440934,0.335183
-182396,0.848532,0.0395551,5,31,0,-0.264941,5.57112,-0.245627,0.16449,0.21516,0.114376,0.851244,0.682641,0.187602,0.467557,0.152762,0.349937,0.668526,0.292296,0.654392,0.379667,0.418396,0.294619
-182395,0.928055,0.0395551,5,31,0,-0.298101,5.57542,-0.248806,0.319501,0.283659,0.230994,0.741879,0.790366,0.288449,0.408887,0.155084,0.393262,0.615771,0.384953,0.692153,0.490874,0.480161,0.305558
-182393,0.993533,0.0395551,8,159,0,0.320875,5.55431,-0.945858,-0.412986,-0.348212,-0.358466,-0.199182,0.0713993,-0.309148,-0.601532,-0.62669,-0.359433,0.0513345,-0.233345,0.00509457,-0.188342,-0.220154,0.403814
-182394,0.987514,0.0395551,6,63,0,0.376853,5.54592,-0.98462,-0.542285,-0.396884,-0.44793,0.0125269,-0.0387112,-0.345786,-0.449417,-0.41334,-0.220137,0.0260836,-0.324467,-0.0275232,-0.20239,-0.209186,0.298941
-182399,0.896691,0.0395551,6,63,0,0.323542,5.52495,-0.990498,-0.308502,-0.386309,-0.472742,-0.383413,-0.228665,-0.355594,-0.407273,-0.842287,-0.28195,0.0702795,-0.381028,0.0354612,-0.110344,-0.154904,0.228657
-182396,0.927107,0.0395551,6,63,0,0.486535,5.50637,-0.812952,-0.647944,-0.52212,-0.705264,-0.207888,-0.0354794,-0.473056,-0.417894,-0.774059,-0.329217,-0.0657226,-0.468237,-0.0472717,-0.435642,-0.243778,0.255974
-182400,0.839457,0.0395551,6,47,0,0.488884,5.56832,-0.844386,-0.507126,-0.464243,-0.662578,-0.186328,0.15981,-0.49526,-0.565558,-0.715212,-0.492454,-0.211543,-0.430589,-0.176294,-0.310885,-0.373774,0.280018
-182397,0.999589,0.0395551,5,31,0,0.485687,5.5812,-0.987224,-0.509278,-0.513651,-0.551036,-0.347318,-0.0128776,-0.541557,-0.68474,-0.511088,-0.291689,-0.176145,-0.461516,0.0216849,-0.38509,-0.300807,0.31552
-182397,0.996745,0.0395551,6,63,0,0.395401,5.49459,-0.80931,-0.417386,-0.448626,-0.526672,-0.361802,0.00409829,-0.46342,-0.856361,-0.417114,-0.529655,-0.0756559,-0.342063,-0.165445,-0.197419,-0.312689,0.452009
-182399,0.993364,0.0395551,6,63,0,0.377161,5.49791,-0.733376,-0.419376,-0.451757,-0.564664,-0.519517,-0.0164207,-0.365069,-0.74267,-0.52031,-0.478673,-0.163801,-0.481458,-0.0875308,-0.222254,-0.340433,0.472145
-182398,0.9974,0.0395551,6,63,0,0.413957,5.60188,-1.12792,-0.372246,-0.478435,-0.578429,0.0504827,-0.134008,-0.407093,-0.734048,-0.43466,-0.18697,0.0565648,-0.459868,0.0674014,-0.254515,-0.12872,0.267409
-182394,0.994256,0.0395551,6,63,0,0.307802,5.52614,-0.749153,-0.334205,-0.345271,-0.495689,-0.322091,0.183075,-0.351966,-0.275922,-0.671987,-0.146905,0.231815,-0.248353,0.122843,-0.211016,-0.0412438,0.226298
-182396,0.66022,0.0395551,5,31,0,0.302479,5.52805,-0.754015,-0.34388,-0.326702,-0.468063,-0.19363,0.260204,-0.33102,-0.339807,-0.648169,-0.189962,0.16971,-0.225147,0.10762,-0.302246,-0.0960351,0.221114
-182392,0.977076,0.0395551,6,63,0,0.183137,5.5113,-0.606768,-0.264354,-0.231801,-0.269644,0.190221,0.0173655,-0.166611,-0.476363,-0.513488,-0.096197,0.133306,-0.144512,0.136188,0.0178123,0.0559402,0.298286
-182393,0.883774,0.0395551,6,63,0,0.218864,5.52749,-0.795682,-0.21901,-0.26917,-0.317736,0.173214,0.0670689,-0.208959,-0.211014,-0.43167,-0.0643336,0.0275829,-0.129631,0.175106,0.0191195,-0.0653697,0.306267
-182396,0.597647,0.0395551,5,31,0,0.11844,5.51455,-0.828629,-0.246912,-0.197599,-0.304702,0.343417,0.175152,-0.130216,-0.360313,-0.432233,-0.0947991,0.317195,-0.153536,0.125047,0.0719025,0.168732,0.275043
-182397,0.926243,0.0395551,4,15,0,0.199107,5.51425,-0.858468,-0.179758,-0.227482,-0.237905,0.154321,0.224552,-0.161807,-0.347305,-0.57752,0.0166384,0.164925,-0.156022,0.364413,-0.0609038,-0.116677,0.275444
-182399,0.932871,0.0395551,7,127,0,0.0103914,5.48053,-0.467778,0.0809328,-0.0171221,-0.120236,0.0584665,0.353379,0.0242356,-0.105816,0.000914887,0.181775,0.381288,0.0895492,0.497899,0.172322,0.080719,0.243165
-182393,1,0.0395551,6,47,0,0.0343023,5.4976,-0.706672,-0.00656991,-0.0690834,-0.196073,0.46965,0.292775,-0.0277668,-0.0633785,-0.429718,0.0413249,0.3617,0.0212539,0.323335,0.04676,0.0776743,0.344597
-182393,0.960323,0.0395551,8,191,0,0.855044,5.56032,-1.4248,-0.90631,-0.893397,-0.961178,-0.947999,-0.451087,-0.855407,-1.12203,-1.03923,-0.776113,-0.532267,-0.882641,-0.464397,-0.830656,-0.75552,0.345051
-182397,0.78134,0.0395551,7,79,0,0.705545,5.49992,-1.36171,-0.861044,-0.695265,-0.746788,-0.697644,-0.39661,-0.700451,-1.01949,-1.07145,-0.522695,-0.294831,-0.674739,-0.173592,-0.546551,-0.421617,0.238661
-182402,0.973012,0.0395551,6,63,0,0.712626,5.55874,-1.35578,-0.717051,-0.744018,-0.756188,-0.027026,-0.620651,-0.671578,-0.627168,-0.818512,-0.646249,-0.211018,-0.702572,-0.03321,-0.474994,-0.376074,0.163139
-182396,0.796856,0.0395551,7,127,0,0.913158,5.49471,-1.37693,-0.976962,-0.954727,-0.996591,-0.74544,-0.624387,-0.892996,-1.12734,-1.07537,-1.03957,-0.766502,-0.93241,-0.686293,-0.762414,-0.926659,0.450593
-182394,0.99467,0.0395551,6,63,0,0.839424,5.53766,-1.44825,-0.849459,-0.897711,-0.922419,-0.47191,-0.422625,-0.867725,-1.39727,-1.15425,-0.864307,-0.543252,-0.750606,-0.485791,-0.719184,-0.799067,0.394804
-182399,0.974425,0.0395551,6,63,0,0.815735,5.55292,-1.59953,-0.812629,-0.834822,-0.947047,-0.586354,-0.395733,-0.828443,-1.24564,-1.45105,-0.716048,-0.625589,-0.809202,-0.602362,-0.665629,-0.734904,0.400908
-182399,0.992103,0.0395551,4,15,0,0.816992,5.55601,-1.64577,-0.853055,-0.890884,-0.875782,-0.539426,-0.393623,-0.81775,-1.32666,-1.35008,-0.654554,-0.575847,-0.764167,-0.54247,-0.748526,-0.734968,0.406654
-182403,0.695481,0.0395551,6,63,0,0.521081,5.51648,-1.39678,-0.58509,-0.525847,-0.600191,-0.837065,-0.137101,-0.539118,-1.27435,-1.07991,-0.580626,-0.281018,-0.468057,-0.422786,-0.561677,-0.553221,0.466762
-182404,0.96293,0.0395551,7,127,0,1.16049,5.55007,-1.75936,-1.3044,-1.20052,-1.20926,-1.17832,-0.730312,-1.20677,-1.38421,-1.24939,-0.970577,-0.584922,-1.06602,-0.623042,-0.925367,-0.946416,0.101337
-182403,0.902537,0.0395551,6,63,0,1.22821,5.54374,-1.54097,-1.14699,-1.21029,-1.40538,-1.01789,-0.910647,-1.23439,-1.46032,-1.25139,-1.01631,-0.684663,-1.26173,-0.678779,-0.956698,-0.872214,0.111657
-182398,0.952066,0.0395551,7,127,0,0.7112,5.50242,-1.11552,-0.796705,-0.784319,-0.972189,-0.112438,-0.430157,-0.724643,-0.633234,-0.835929,-0.636442,-0.318624,-0.724969,-0.362228,-0.614863,-0.516838,0.297715
-182397,0.842399,0.0395551,7,127,0,0.804574,5.53478,-1.23561,-0.865685,-0.867464,-0.767416,-0.722303,-0.561278,-0.799226,-1.09409,-1.15011,-0.813718,-0.511197,-0.779517,-0.624894,-0.732889,-0.75091,0.4339
-182395,0.803299,0.0395551,6,63,0,0.664599,5.55325,-1.44796,-0.655745,-0.704888,-0.848254,-0.526996,-0.447482,-0.687846,-1.08159,-0.949214,-0.601727,-0.182478,-0.718703,-0.286455,-0.479449,-0.568593,0.33779
-182393,0.858229,0.0395551,7,79,0,0.572045,5.51489,-1.04232,-0.565009,-0.615683,-0.710491,-0.286915,-0.110826,-0.547783,-0.75012,-0.70786,-0.50592,-0.242917,-0.529057,-0.26057,-0.402015,-0.560911,0.388481
-182394,0.998753,0.0395551,8,223,0,0.0688205,5.51903,-0.734575,-0.0127589,-0.0763474,-0.185938,0.178825,0.4915,-0.0579977,-0.18504,-0.308375,0.134607,0.268959,-0.040186,0.345579,0.111253,0.0933221,0.22722
-182399,0.585915,0.0395551,6,47,0,0.0770995,5.55066,-0.751202,-0.0454237,-0.0756658,-0.121003,-0.0343035,0.210418,-0.0127093,0.109912,-0.256554,0.11684,0.504604,-0.00351597,0.522313,0.127488,0.154097,0.171052
-182401,0.990052,0.0395551,5,31,0,0.00143833,5.56549,-0.401553,-0.14054,-0.0265015,-0.19678,0.14612,0.60166,0.0490965,0.194179,-0.254816,0.170987,0.444572,-0.0404291,0.466955,0.109528,0.407841,0.164435
-182400,0.911448,0.0395551,5,31,0,-0.00570303,5.52637,-0.860167,0.0933262,-0.110304,-0.119433,0.389318,0.150284,-0.0371334,-0.280593,-0.233347,0.163305,0.381591,0.109744,0.413337,0.094809,0.369959,0.268265
-182396,0.884172,0.0395551,5,31,0,-0.0114107,5.5156,-0.501115,-0.166561,-0.0157272,-0.0204743,0.253908,0.34746,0.0555786,-0.301404,-0.0699563,0.108394,0.483001,0.03362,0.465516,0.282661,0.186371,0.274835
-182395,0.920766,0.0395551,5,31,0,-0.0805998,5.50874,-0.571137,-0.0855085,0.0634504,-0.00518502,0.291121,0.465058,0.0446851,0.0195037,-0.225492,0.123472,0.347414,0.121007,0.471203,0.349942,0.17194,0.36028
-182396,0.976471,0.0395551,5,31,0,-0.0921653,5.51523,-0.623589,0.0186335,0.0106059,-0.1023,0.288751,0.599989,0.126419,-0.122529,-0.0659749,0.141859,0.228336,0.122979,0.472802,0.34408,0.204885,0.368119
-182396,0.971353,0.0395551,4,15,0,-0.0639032,5.5121,-0.635451,0.0394173,-0.0200757,-0.0784626,0.34322,0.530358,0.0310751,-0.129376,-0.0880087,0.146386,0.296762,0.079773,0.498082,0.334557,0.264967,0.372308
-182394,0.629189,0.0395551,6,47,0,0.0292269,5.50433,-0.518918,-0.106941,-0.0326303,-0.209534,-0.135582,0.300877,-0.00928662,-0.333161,-0.222365,0.0321457,0.287874,0.040562,0.376529,0.217068,0.174173,0.326712
-182393,0.857468,0.0395551,8,207,0,0.547625,5.53535,-1.23447,-0.714182,-0.571798,-0.653537,-0.1802,-0.0784608,-0.559825,-0.696942,-0.674293,-0.501967,-0.17249,-0.488255,-0.235948,-0.407395,-0.249034,0.279315
-182395,0.882824,0.0395551,6,63,0,0.501559,5.56372,-1.10614,-0.44318,-0.557931,-0.618976,-0.162672,-0.278973,-0.481971,-0.869208,-0.896596,-0.362006,-0.0895619,-0.491916,-0.0434943,-0.324856,-0.433363,0.280682
-182397,0.912314,0.0395551,6,63,0,0.49811,5.5245,-1.12854,-0.657439,-0.533075,-0.558827,-0.225158,0.00937508,-0.539895,-1.00097,-0.558791,-0.545743,-0.201472,-0.530518,-0.294887,-0.433738,-0.28496,0.361464
-182397,0.890003,0.0395551,6,63,0,0.490064,5.52541,-1.12852,-0.466521,-0.543089,-0.562876,-0.677755,-0.312994,-0.506731,-0.716002,-0.65618,-0.350733,-0.211292,-0.527695,-0.205874,-0.226519,-0.515054,0.357793
-182399,0.85642,0.0395551,6,63,0,0.462482,5.5261,-1.21079,-0.474187,-0.464388,-0.613012,-0.457754,-0.298505,-0.50741,-0.955233,-0.674556,-0.319229,-0.313997,-0.409542,-0.280515,-0.225423,-0.301157,0.370527
-182396,0.998881,0.0395551,6,63,0,0.504718,5.52136,-1.18491,-0.580558,-0.543276,-0.609636,-0.637188,-0.170216,-0.545854,-0.478183,-0.796988,-0.558951,0.00619336,-0.472469,-0.0519635,-0.434323,-0.374904,0.330696
-182394,0.854096,0.0395551,8,191,0,-0.0229226,5.55605,-0.547077,-0.0953051,-0.0241721,-0.0915516,-0.104132,0.316288,0.00129494,0.235869,-0.204791,0.0233181,0.423166,0.0835025,0.407217,0.145406,0.0668515,0.314944
-182402,0.442343,0.0395551,6,51,0,-0.0466636,5.52759,-0.450185,-0.0481923,-0.0495065,-0.187858,0.164854,0.487994,0.00605723,0.31569,-0.25832,0.109867,0.39751,-0.0423169,0.301968,0.0798319,0.26586,0.284201
-182401,0.882549,0.0395551,6,63,0,-0.200025,5.50216,-0.585639,0.0306884,0.133762,0.144042,0.283385,0.247706,0.16231,-0.158081,-0.0253819,0.166573,0.471858,0.138572,0.52295,0.315859,0.200749,0.288007
-182398,0.998017,0.0395551,8,175,0,0.453735,5.54869,-1.00724,-0.420968,-0.53996,-0.56678,-0.513395,-0.369518,-0.512467,-0.618175,-0.628792,-0.333062,-0.0853494,-0.420319,-0.0695323,-0.303024,-0.155825,0.361424
-182398,0.718599,0.0395551,6,63,0,0.367807,5.52049,-1.06484,-0.465759,-0.479734,-0.426062,-0.154844,-0.0873572,-0.447113,-0.42544,-0.722319,-0.286048,-0.00686633,-0.328982,0.0253476,-0.182124,-0.343609,0.325358
-182395,0.99996,0.0395551,6,63,0,0.384526,5.51123,-1.25847,-0.403088,-0.396323,-0.569016,-0.252799,-0.0195533,-0.351614,-0.322445,-0.637662,-0.253209,0.0577467,-0.412574,-0.0700433,-0.256506,-0.211714,0.3069
-182397,0.850031,0.0395551,6,63,0,0.327858,5.52196,-1.06876,-0.493717,-0.376594,-0.444296,-0.0801687,-0.102419,-0.315182,-0.342065,-0.454231,-0.340022,-0.111602,-0.381606,0.0637004,-0.249293,-0.191058,0.25791
-182397,1,0.0395551,7,111,0,0.35668,5.51116,-1.20819,-0.47263,-0.384053,-0.603199,-0.168724,0.0646901,-0.374909,-0.773545,-0.508657,-0.262166,0.109869,-0.398332,-0.0560732,-0.266301,-0.226524,0.272861
-182399,0.985793,0.0395551,5,31,0,0.396395,5.51796,-1.33027,-0.392473,-0.475966,-0.36381,-0.199583,-0.00936886,-0.445803,-0.94716,-0.486709,-0.271315,-0.0477725,-0.338421,0.0711394,-0.22125,-0.137756,0.275076
-182403,0.993697,0.0395551,6,63,0,0.449474,5.54145,-0.643693,-0.670233,-0.461371,-0.559126,-0.164344,-0.134433,-0.423439,-0.74687,-0.770351,-0.408976,0.0594066,-0.550286,0.0150437,-0.327921,-0.284362,0.211201
-182402,0.876656,0.0395551,7,79,0,0.465638,5.52895,-1.14232,-0.545397,-0.496826,-0.598598,-0.348834,0.0226172,-0.450641,-1.07422,-0.847738,-0.512026,-0.340077,-0.575698,-0.182635,-0.491604,-0.416594,0.345636
-182403,0.999849,0.0395551,6,63,0,0.506408,5.55679,-1.11081,-0.655419,-0.495099,-0.795903,-0.358839,-0.0768425,-0.458661,-1.12475,-0.547455,-0.435181,-0.0878785,-0.549986,-0.201978,-0.333652,-0.352647,0.280663
-182398,0.996685,0.0395551,4,15,0,0.517726,5.55992,-1.02141,-0.620886,-0.583282,-0.738743,-0.379011,-0.0576529,-0.489045,-1.15803,-0.557833,-0.423816,-0.134433,-0.499075,-0.254176,-0.335634,-0.351861,0.283038
-182395,0.96086,0.0395551,6,63,0,0.437329,5.54586,-1.23056,-0.511887,-0.427383,-0.59414,-0.548555,-0.112059,-0.487982,-0.729047,-0.556829,-0.456707,-0.0994736,-0.46361,-0.0265249,-0.355139,-0.314343,0.311656
-182401,0.92994,0.0395551,4,15,0,0.483512,5.55259,-1.2279,-0.655778,-0.541539,-0.511706,-0.576797,-0.0830518,-0.46008,-0.57877,-0.577948,-0.34944,0.00428682,-0.43347,0.127307,-0.383054,-0.385932,0.30151
-182397,0.812364,0.0395551,3,7,0,0.428745,5.54868,-1.21026,-0.548438,-0.399857,-0.514527,-0.513875,-0.0650087,-0.455699,-0.621397,-0.754561,-0.39384,-0.0490872,-0.380986,0.0696381,-0.338864,-0.319576,0.307675
-182399,0.992844,0.0395551,5,31,0,0.480259,5.54464,-1.21026,-0.442794,-0.468086,-0.60629,-0.614791,-0.180425,-0.512499,-0.275692,-0.62695,-0.299996,0.0809587,-0.458402,-0.185542,-0.313866,-0.265579,0.292028
-182397,0.991905,0.0395551,7,127,0,0.441544,5.56722,-0.921822,-0.440955,-0.517545,-0.577974,0.135737,0.087925,-0.441454,-0.967003,-0.602884,-0.349952,-0.0940418,-0.402871,-0.293287,-0.339332,-0.355801,0.370227
-182395,0.950023,0.0395551,7,127,0,0.170983,5.49617,-0.758937,-0.23063,-0.239312,-0.26204,-0.397367,0.322948,-0.194536,-0.16399,-0.33058,-0.25408,-0.0518731,-0.166301,0.171118,-0.0398271,-0.110806,0.404
-182401,0.940109,0.0395551,8,191,0,-0.05446,5.62123,-0.407122,-0.021313,0.0475383,-0.0310912,0.682251,0.572763,0.00201772,-0.52382,-0.100851,0.183133,0.643324,0.048055,0.437848,0.238239,0.215482,0.243712
-182409,0.929071,0.0395551,4,15,0,-0.106119,5.61597,-0.393385,-0.0913654,0.081753,-0.145404,0.710346,0.611979,0.15056,-0.60421,-0.038184,0.240407,0.560403,0.129889,0.389978,0.393062,0.230901,0.23102
-182407,0.96227,0.0395551,7,111,0,-0.178604,5.6136,-0.611001,0.16479,0.188033,0.00258612,0.526472,0.457442,0.143853,-0.256607,0.235596,0.237171,0.62996,0.10527,0.716871,0.0978988,0.475955,0.197324
-182398,1,0.0395551,6,63,0,-0.399924,5.52635,-0.234645,0.233684,0.392768,0.26036,0.146477,0.791777,0.366587,-0.111775,0.392944,0.425046,0.585524,0.340426,0.579515,0.603887,0.420461,0.403619
-182396,0.974293,0.0395551,5,31,0,-0.417587,5.53168,0.018639,0.418228,0.382772,0.32182,0.398946,0.621628,0.376037,-0.0816162,0.0117729,0.315206,0.668043,0.3607,0.59542,0.543717,0.507571,0.413743
-182394,0.999717,0.0395551,5,31,0,-0.352053,5.52693,-0.372795,0.365144,0.290963,0.244053,0.299122,0.790907,0.322011,0.265569,0.300068,0.385185,0.529885,0.318993,0.711029,0.447823,0.350149,0.399157
-182397,0.88139,0.0395551,6,63,0,-0.315479,5.54036,-0.31581,0.176496,0.300814,0.184521,0.360046,0.671201,0.326491,0.0575891,0.408056,0.285544,0.658718,0.372257,0.404462,0.427522,0.413979,0.430915
-182400,0.967787,0.0395551,5,31,0,-0.32962,5.54864,-0.248783,0.36343,0.277228,0.129902,0.846686,0.655304,0.29438,-0.333594,-0.233746,0.244727,0.462556,0.29543,0.679691,0.468218,0.363931,0.413023
-182401,0.999062,0.0395551,6,63,0,-0.558921,5.61217,-0.157139,0.392146,0.551175,0.447375,0.43018,0.85919,0.568778,0.691773,0.0919908,0.715851,1.07748,0.57603,0.887214,0.701707,0.772924,0.316743
-182399,0.989253,0.0395551,6,63,0,-0.655757,5.58091,0.0811608,0.447967,0.596118,0.476195,1.19855,0.973817,0.621951,-0.0589494,0.618174,0.711729,0.968789,0.671414,0.85794,0.756495,0.745284,0.398669
-182399,0.947924,0.0395551,4,15,0,-0.702915,5.56656,0.263317,0.628786,0.64261,0.590454,1.21076,0.870092,0.658114,-0.144201,0.579999,0.738634,0.894714,0.68478,1.02359,0.796181,0.781526,0.360958
-182395,0.981754,0.0395551,5,31,0,-0.712176,5.57282,0.0948752,0.634289,0.644661,0.539413,1.12279,0.979537,0.646853,0.491259,0.400272,0.709131,1.00254,0.753452,1.04027,0.822879,0.966213,0.348507
-182395,0.965915,0.0395551,7,127,0,-0.646136,5.56802,0.0300694,0.673677,0.60843,0.473789,1.06267,1.10596,0.689264,0.409393,0.419055,0.691042,0.951984,0.653527,1.01762,0.733494,0.824222,0.3625
-182397,0.93977,0.0395551,4,15,0,-0.65891,5.57387,0.0142408,0.476601,0.600249,0.572032,0.916636,0.962584,0.588936,0.352051,0.564989,0.708248,1.00653,0.719777,0.916358,0.868338,0.658416,0.343864
-182398,0.944014,0.0395551,7,79,0,-0.881883,5.51156,0.309787,0.818429,0.817539,0.776765,0.859039,1.32013,0.89373,0.639036,0.5738,1.02686,1.15096,0.91781,1.22669,1.19911,0.936753,0.387215
-182399,0.905584,0.0395551,7,127,0,-0.766208,5.48322,0.0664275,0.589997,0.727556,0.589869,1.27446,0.915799,0.713263,0.555341,0.588009,0.821242,1.05716,0.847319,1.02174,0.977289,0.76632,0.33244
-182396,0.92279,0.0395551,5,31,0,-0.738953,5.50136,0.140051,0.748524,0.716575,0.591904,1.09714,1.19054,0.77709,0.684888,0.591546,0.864386,1.10122,0.834677,1.06852,0.744691,0.970175,0.303457
-182395,0.919255,0.0395551,5,31,0,-0.744377,5.51874,0.179902,0.765009,0.713159,0.71645,0.965283,1.25129,0.730965,0.538814,0.387058,0.775251,1.03939,0.729942,1.11948,0.853255,1.02002,0.324347
-182394,0.640033,0.0395551,9,271,0,0.599503,5.53307,-1.22949,-0.586814,-0.675002,-0.716737,-0.420423,-0.31219,-0.663703,-0.849789,-0.89063,-0.559144,-0.289992,-0.591397,-0.148813,-0.550726,-0.32664,0.284021
-182396,0.993252,0.0395551,6,63,0,0.799183,5.58295,-1.45657,-0.717008,-0.826381,-0.923242,-0.760309,-0.41308,-0.781924,-0.743036,-1.02224,-0.692005,-0.331304,-0.761652,-0.39923,-0.609427,-0.681224,0.33336
-182395,0.996829,0.0395551,6,63,0,0.766331,5.51909,-1.42401,-0.904469,-0.774175,-0.84909,-0.694716,-0.415107,-0.761133,-1.09669,-0.92178,-0.658232,-0.395603,-0.72046,-0.431525,-0.494971,-0.620262,0.351033
