# stan_version_major = 2
# stan_version_minor = 8
# stan_version_patch = 0
# model = ukeu_1_model
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = stan/data.R
# init = 2 (Default)
# random
#   seed = 2174266419
# output
#   file = stan/ukeu_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,alpha.1,alpha.2,alpha.3
# Adaptation terminated
# Step size = 0.209009
# Diagonal elements of inverse mass matrix:
# 0.00819347, 0.00832727, 0.00910791
350.321,0.755431,0.209009,2,3,0,24.0832,21.8343,7.1163
352.031,0.957339,0.209009,2,3,0,23.8474,22.4907,6.998
351.74,0.98456,0.209009,4,15,0,22.5027,21.6557,6.66895
350.214,0.853028,0.209009,4,11,0,21.9607,20.8477,6.16231
347.825,0.926545,0.209009,5,23,0,28.385,26.1534,8.83353
350.247,1,0.209009,2,3,0,28.6066,27.6702,8.35238
350.247,0.78887,0.209009,3,7,0,28.6066,27.6702,8.35238
349.989,0.873039,0.209009,2,3,0,29.1999,27.1648,8.46132
350.232,0.910572,0.209009,2,3,0,28.6846,27.7003,8.36003
350.232,0.876898,0.209009,3,5,0,28.6846,27.7003,8.36003
349.687,0.752466,0.209009,2,3,0,28.7924,27.415,8.09023
350.376,0.974925,0.209009,2,3,0,28.5025,26.9026,8.1039
350.967,0.698397,0.209009,2,3,0,28.1424,26.6589,8.21609
351.108,0.981307,0.209009,4,15,0,27.4326,26.1587,7.8878
351.108,0.736922,0.209009,2,3,0,27.4326,26.1587,7.8878
351.709,0.991918,0.209009,5,17,0,26.0857,25.1045,7.61874
351.562,0.983061,0.209009,5,23,0,22.8937,21.4099,6.67192
351.562,0.827501,0.209009,3,7,0,22.8937,21.4099,6.67192
351.62,0.998641,0.209009,3,7,0,22.2044,21.4429,6.7174
349.807,0.679621,0.209009,2,3,0,22.1583,22.274,6.59618
351.362,1,0.209009,3,7,0,22.6063,22.1996,6.77685
351.593,0.995068,0.209009,3,7,0,22.7138,21.3747,6.86715
351.446,0.939439,0.209009,3,7,0,22.2519,21.1903,6.47332
351.893,0.996396,0.209009,5,23,0,25.218,24.2373,7.34635
350.633,0.904523,0.209009,4,11,0,27.3239,26.4663,8.38336
350.678,1,0.209009,1,1,0,27.2665,26.2508,8.38494
348.867,0.938732,0.209009,3,7,0,30.1174,27.8975,8.50608
349.294,0.948658,0.209009,2,3,0,29.4147,28.3685,8.39446
349.379,0.776061,0.209009,2,3,0,29.7882,27.7061,8.48118
349.31,0.567721,0.209009,2,3,0,29.0239,26.6774,8.61663
349.327,0.975822,0.209009,2,3,0,28.8145,27.7097,8.90764
348.294,0.571372,0.209009,2,3,0,28.9687,28.78,8.4952
347.988,0.878988,0.209009,1,1,0,28.7744,28.7988,8.58462
349.431,0.929165,0.209009,2,3,0,29.3314,26.9855,8.55086
350.212,0.921419,0.209009,2,3,0,27.3947,26.8231,8.42575
351.5,0.964431,0.209009,5,19,0,24.3332,22.5945,7.30405
350.843,0.690007,0.209009,3,5,0,24.8469,23.4979,6.92413
351.539,0.966749,0.209009,4,15,0,23.8954,22.2967,6.84535
351.035,0.957062,0.209009,2,3,0,24.0692,22.8564,6.75596
349.053,0.714565,0.209009,2,3,0,25.0547,22.742,6.81965
350.124,0.995742,0.209009,4,15,0,22.1147,20.1571,6.5129
350.564,0.858796,0.209009,2,3,0,23.0569,21.1293,6.5615
350.564,0.716827,0.209009,1,1,0,23.0569,21.1293,6.5615
350.587,0.991233,0.209009,2,3,0,23.0497,21.0323,6.6863
350.475,0.982549,0.209009,5,23,0,26.8471,26.4871,7.96667
351.885,0.96982,0.209009,5,23,0,23.0083,21.914,6.74739
351.885,0.851473,0.209009,3,7,0,23.0083,21.914,6.74739
351.32,0.881238,0.209009,2,3,0,23.9353,22.8146,6.78313
351.14,0.987105,0.209009,4,11,0,23.4986,22.362,6.63923
349.228,0.818228,0.209009,5,23,0,29.1526,26.918,8.7294
350.543,1,0.209009,2,3,0,28.4539,27.3033,8.52222
350.934,0.983444,0.209009,5,23,0,21.014,20.2977,6.32601
351.062,0.893971,0.209009,2,3,0,21.3333,20.2889,6.28781
351.129,0.990386,0.209009,2,3,0,21.4492,20.2746,6.36284
346.094,0.901079,0.209009,5,31,0,18.112,16.6474,5.53984
347.078,1,0.209009,2,3,0,18.1531,17.1717,5.31815
347.656,0.986151,0.209009,3,7,0,18.522,17.7416,5.398
346.88,0.961176,0.209009,3,5,0,17.7876,17.1137,5.55528
347.458,0.854975,0.209009,2,3,0,18.2051,17.7114,5.4202
347.334,0.85674,0.209009,2,3,0,18.895,17.4995,5.42024
350.697,0.984248,0.209009,5,31,0,23.273,21.7587,6.50785
350.528,0.917507,0.209009,1,1,0,23.3822,21.5526,6.55728
350.615,0.993949,0.209009,4,15,0,23.977,23.3452,7.61345
350.522,0.923344,0.209009,1,1,0,23.9299,23.6222,7.56655
351.551,0.993132,0.209009,3,7,0,24.1637,23.2997,6.94712
351.335,0.99493,0.209009,5,23,0,25.5495,23.9001,7.76932
350.133,0.930059,0.209009,3,7,0,24.9003,23.2884,7.82212
347.325,0.692961,0.209009,2,3,0,25.5374,22.713,7.7892
348.382,1,0.209009,1,1,0,24.918,22.7663,7.84777
349.425,1,0.209009,2,3,0,24.7435,23.1654,7.87739
352.101,1,0.209009,2,3,0,24.2353,23.3311,7.27461
351.998,0.996429,0.209009,4,13,0,25.0849,23.6768,7.50998
351.67,0.966731,0.209009,4,11,0,24.4263,23.8362,7.19927
351.457,0.924042,0.209009,4,11,0,22.401,21.7577,6.89438
351.61,1,0.209009,2,3,0,22.566,21.8299,6.91717
352.009,0.914,0.209009,4,11,0,23.514,22.7112,7.05894
351.896,0.932759,0.209009,3,7,0,23.8124,22.3011,6.98698
352.073,0.995673,0.209009,2,3,0,23.7051,22.5447,6.962
351.94,0.990587,0.209009,5,23,0,24.1822,23.1073,7.37027
351.453,0.810204,0.209009,4,15,0,23.8338,23.1567,6.89888
351.637,0.976933,0.209009,3,7,0,23.0765,22.4633,6.8105
350.825,0.836923,0.209009,3,7,0,23.683,22.0513,6.63342
351.703,1,0.209009,2,3,0,23.1777,22.6346,6.9994
352.087,0.970821,0.209009,4,15,0,24.7175,23.7331,7.27791
351.366,0.901955,0.209009,2,3,0,25.0553,23.9432,7.10789
352.079,0.989063,0.209009,4,15,0,23.5754,22.4272,6.95189
351.786,0.924071,0.209009,2,3,0,23.2209,22.2279,7.11259
351.674,0.933155,0.209009,2,3,0,23.6659,22.4719,7.26938
350.25,0.920297,0.209009,4,11,0,24.1247,22.8739,7.66268
351.287,0.936051,0.209009,3,5,0,25.1255,23.933,7.10011
352.026,0.908046,0.209009,2,3,0,24.0754,22.997,7.02215
352.132,0.996744,0.209009,4,13,0,24.3535,23.3025,7.31724
351.951,0.992547,0.209009,4,15,0,25.7389,24.4394,7.69887
351.486,0.910017,0.209009,2,3,0,25.8888,24.0746,7.70522
351.891,0.993181,0.209009,3,5,0,26.1619,24.9337,7.69486
351.689,0.93629,0.209009,2,3,0,25.7873,24.9555,7.80037
351.826,0.934394,0.209009,5,17,0,23.5555,22.9494,7.06412
350.799,0.933506,0.209009,5,31,0,21.3076,19.997,6.44566
346.188,0.701288,0.209009,3,7,0,21.642,21.6634,5.93959
347.165,1,0.209009,1,1,0,21.4247,21.4127,5.96651
349.581,0.853265,0.209009,2,3,0,21.0388,20.9698,6.19911
351.047,0.968752,0.209009,3,7,0,21.1307,20.2728,6.3444
351.223,0.926157,0.209009,3,7,0,21.7291,20.4998,6.38647
350.413,0.911284,0.209009,5,19,0,27.5201,25.2272,7.94781
351.245,0.747275,0.209009,4,15,0,23.1638,22.8824,6.95907
351.826,0.943655,0.209009,3,7,0,23.8884,22.6292,6.88577
351.949,0.97559,0.209009,2,3,0,23.6703,22.7068,6.91625
351.067,0.889224,0.209009,2,3,0,24.522,23.243,6.87635
351.277,0.981589,0.209009,4,15,0,22.7802,21.6556,6.50982
351.612,0.987222,0.209009,3,7,0,22.1029,21.2531,6.6733
351.642,0.961838,0.209009,2,3,0,22.2196,21.0942,6.59992
351.601,0.874084,0.209009,3,7,0,22.6626,21.3006,6.62196
350.765,0.743745,0.209009,4,15,0,23.8665,22.9142,7.55131
352.028,0.911968,0.209009,4,15,0,23.4967,22.3079,7.06121
351.793,0.949842,0.209009,2,3,0,23.8212,22.2254,7.05043
351.754,0.966255,0.209009,2,3,0,23.0282,22.3805,6.84649
345.109,0.560468,0.209009,3,7,0,23.3855,20.8675,7.48431
346.173,1,0.209009,1,1,0,23.7479,21.0662,7.40853
348.001,1,0.209009,2,3,0,23.5996,21.7223,7.57157
349.542,0.922062,0.209009,3,5,0,23.0332,23.3657,7.1015
348.81,0.83676,0.209009,1,1,0,22.9316,23.4569,7.04162
348.432,0.989462,0.209009,3,7,0,24.6991,21.9403,7.32258
351.251,1,0.209009,2,3,0,24.4738,24.0243,7.15496
351.333,1,0.209009,2,3,0,25.5845,23.6991,7.30573
348.826,0.88705,0.209009,2,3,0,25.627,25.4051,7.19455
345.845,0.466737,0.209009,1,1,0,25.0686,25.6861,7.11375
349.49,1,0.209009,1,1,0,25.2587,25.0394,7.17175
350.428,1,0.209009,2,3,0,25.849,23.7794,7.19776
350.738,1,0.209009,4,11,0,26.2129,25.3013,8.17201
351.791,0.855543,0.209009,2,3,0,26.4289,24.9854,7.80001
352.133,0.909656,0.209009,4,11,0,24.3132,23.0505,7.14326
350.666,0.774117,0.209009,2,3,0,24.4802,23.5307,6.85025
350.585,0.82487,0.209009,2,3,0,24.2462,22.9286,6.7241
349.885,0.980867,0.209009,2,3,0,24.1502,23.0349,6.62912
349.203,0.978103,0.209009,2,3,0,24.3085,23.1901,6.59606
349.817,1,0.209009,1,1,0,24.0745,23.2922,6.66297
351.699,0.955421,0.209009,2,3,0,23.371,22.8441,7.00407
352.122,0.991855,0.209009,5,19,0,24.9896,23.9502,7.41471
351.96,0.967532,0.209009,2,3,0,24.8485,24.0665,7.4518
351.993,0.839793,0.209009,2,3,0,24.7275,23.2099,7.33717
351.125,0.997476,0.209009,5,27,0,21.3507,20.2612,6.35272
347.953,0.705086,0.209009,2,3,0,20.0864,20.5056,6.32169
347.556,0.992992,0.209009,3,7,0,19.9629,20.4153,6.37613
347.85,0.995866,0.209009,2,3,0,20.3181,20.7906,6.18863
350.481,0.729339,0.209009,2,3,0,21.1586,19.6759,6.28344
350.626,0.985332,0.209009,3,7,0,21.2998,20.7696,6.2424
351.013,0.980258,0.209009,3,7,0,22.2817,20.6252,6.5799
348.795,0.828535,0.209009,3,7,0,21.4952,21.7154,6.31334
348.802,0.993828,0.209009,2,3,0,21.7565,21.9738,6.36407
344.502,0.612188,0.209009,3,7,0,22.4103,19.2393,6.47055
348.661,1,0.209009,2,3,0,22.2572,19.864,6.43348
351.211,0.915565,0.209009,2,3,0,21.4026,20.4924,6.37319
351.691,0.808551,0.209009,4,15,0,22.5923,21.6563,6.62187
351.243,0.972136,0.209009,3,7,0,22.2027,20.9364,6.7962
351.543,1,0.209009,3,7,0,21.9453,21.1009,6.61068
351.83,0.97778,0.209009,4,11,0,23.4401,22.8025,6.98679
351.95,0.96125,0.209009,2,3,0,23.9071,22.5311,6.95457
351.965,0.880112,0.209009,2,3,0,23.0387,22.1447,6.92025
349.153,0.47864,0.209009,2,3,0,23.5422,21.0296,6.88169
351.683,0.909069,0.209009,3,7,0,22.9295,21.9999,7.04418
351.776,0.999014,0.209009,3,7,0,23.0439,22.003,6.70684
352.03,0.919635,0.209009,4,15,0,24.2246,23.2109,7.07824
351.413,0.948582,0.209009,3,7,0,24.2077,22.8741,7.47293
351.385,0.973525,0.209009,3,7,0,24.9708,24.0132,7.12034
346.645,0.534064,0.209009,2,3,0,26.5572,23.2653,7.33951
350.281,1,0.209009,3,7,0,23.8786,23.9809,7.33112
349.838,0.923431,0.209009,4,15,0,24.1787,21.8486,6.79328
350.851,0.925652,0.209009,2,3,0,23.8321,22.8148,6.69018
351.974,0.871387,0.209009,2,3,0,23.1382,22.2922,6.93299
351.986,0.970689,0.209009,4,15,0,25.4468,24.4975,7.55927
349.475,0.872162,0.209009,5,23,0,20.9906,19.8655,6.68274
349.595,1,0.209009,1,1,0,20.9972,19.7474,6.62784
349.308,0.942072,0.209009,5,19,0,29.5745,27.4922,8.33019
349.525,0.944717,0.209009,3,7,0,28.0772,26.9931,8.75689
352.018,0.999683,0.209009,5,31,0,24.406,23.4522,7.14433
351.308,0.834884,0.209009,4,15,0,22.0675,21.0389,6.792
351.8,0.97005,0.209009,5,19,0,26.0543,24.4829,7.58089
351.971,1,0.209009,3,7,0,25.7944,24.4159,7.55293
351.86,0.96138,0.209009,5,19,0,22.9194,21.7223,6.73589
351.667,0.99118,0.209009,3,7,0,22.273,21.5008,6.68068
351.846,0.943977,0.209009,4,13,0,23.6681,23.0219,7.03666
349.764,0.879304,0.209009,3,7,0,22.8356,21.5541,7.30013
349.772,0.982923,0.209009,2,3,0,23.2588,21.5652,7.31398
351.716,0.910698,0.209009,2,3,0,24.1938,23.5982,7.14358
351.706,1,0.209009,2,3,0,24.3299,22.6738,7.02688
351.116,0.932686,0.209009,2,3,0,24.7036,24.0871,7.09899
350.225,0.829657,0.209009,3,7,0,25.2012,23.3281,6.94127
351.674,0.917654,0.209009,2,3,0,24.6472,23.0064,7.07734
350.995,0.804596,0.209009,2,3,0,24.5693,22.5014,7.26796
352.061,0.979308,0.209009,3,7,0,23.7943,22.7399,7.18881
351.951,0.958083,0.209009,2,3,0,23.7019,22.5557,7.19806
351.745,0.963333,0.209009,4,15,0,26.5773,25.3596,7.83131
351.089,0.971049,0.209009,4,11,0,27.1694,25.6919,8.23022
349.753,0.837028,0.209009,2,3,0,26.0377,25.4241,8.28194
349.523,0.951059,0.209009,2,3,0,25.979,25.8434,8.19907
349.301,0.955568,0.209009,2,3,0,26.552,25.3004,8.45113
349.207,0.928272,0.209009,2,3,0,27.0013,25.475,8.52817
349.203,0.964356,0.209009,1,1,0,27.0643,25.2803,8.48258
350.082,1,0.209009,1,1,0,26.9015,25.4023,8.3844
350.668,0.995764,0.209009,3,7,0,26.8897,25.9618,8.31945
351.053,0.946231,0.209009,2,3,0,27.2286,26.3729,8.21314
351.958,0.9453,0.209009,4,11,0,25.7504,24.6641,7.69379
352.047,0.992009,0.209009,5,23,0,23.9466,22.5871,7.14061
352.026,0.890661,0.209009,2,3,0,23.361,22.4391,7.03701
351.809,0.982418,0.209009,2,3,0,23.6828,22.2873,6.84968
351.869,0.99611,0.209009,3,7,0,24.1412,22.7576,6.96806
345.284,0.540848,0.209009,2,3,0,25.2458,23.3307,6.46857
345.227,1,0.209009,1,1,0,25.3398,23.5923,6.49302
345.464,0.960863,0.209009,2,3,0,25.8269,23.6425,6.64086
350.986,1,0.209009,2,3,0,23.7373,23.5303,7.33111
350.62,0.978092,0.209009,4,15,0,23.4852,21.4769,7.03829
350.171,0.907099,0.209009,2,3,0,22.8259,22.5737,6.5687
350.769,1,0.209009,1,1,0,22.6675,22.3401,6.61538
350.224,0.99902,0.209009,4,15,0,20.553,19.3354,6.25184
350.617,0.999612,0.209009,3,7,0,21.2233,20.1293,6.1292
350.617,0.661765,0.209009,2,3,0,21.2233,20.1293,6.1292
351.693,0.902362,0.209009,4,11,0,22.7266,21.5727,6.91436
351.449,0.954701,0.209009,5,23,0,24.3491,23.7447,7.0805
351.568,0.951149,0.209009,3,7,0,24.6191,23.1782,7.00208
352.003,0.934816,0.209009,3,7,0,24.9497,24.0655,7.50802
350.8,0.753512,0.209009,5,19,0,23.4257,21.5012,6.68023
351.36,1,0.209009,2,3,0,22.6842,22.1075,6.64796
351.677,0.992463,0.209009,4,15,0,22.2565,21.1712,6.67291
349.389,0.905328,0.209009,3,7,0,22.1026,21.0974,6.0943
351.727,0.773264,0.209009,4,15,0,22.8325,21.5426,6.88607
351.66,0.997369,0.209009,5,23,0,25.7496,24.4522,7.83129
351.799,0.959825,0.209009,3,7,0,25.9956,24.4005,7.56556
351.813,0.873691,0.209009,4,15,0,23.9876,22.503,6.93384
351.81,0.997136,0.209009,4,9,0,23.3172,21.9909,7.04837
351.599,0.970355,0.209009,2,3,0,22.5955,21.7741,6.94317
349.442,0.804494,0.209009,2,3,0,23.3902,21.283,6.45099
350.168,1,0.209009,2,3,0,21.9748,22.0391,6.77133
348.446,0.95698,0.209009,3,7,0,21.9191,19.8703,6.80003
348.53,1,0.209009,1,1,0,21.7565,19.8319,6.79663
348.668,1,0.209009,1,1,0,21.6985,19.9246,6.83593
350.286,0.994621,0.209009,2,3,0,21.985,21.5747,6.33045
350.487,0.987081,0.209009,4,15,0,23.7511,22.3719,7.48193
350.387,0.955966,0.209009,2,3,0,23.7548,23.0514,7.58604
351.063,0.717544,0.209009,2,3,0,25.3899,23.7005,7.77544
350.068,0.897305,0.209009,3,7,0,25.752,25.6896,7.59236
346.163,0.824597,0.209009,3,7,0,28.1325,25.1113,7.49154
349.533,1,0.209009,4,9,0,27.0277,26.8779,7.89799
350.231,0.901184,0.209009,2,3,0,28.4168,26.2517,8.14947
350.146,0.739949,0.209009,3,7,0,26.9201,25.2734,7.43761
349.01,0.454942,0.209009,2,3,0,25.4,25.77,7.70254
351.206,1,0.209009,2,3,0,25.6391,25.2166,7.74254
351.566,0.569711,0.209009,2,3,0,26.2284,24.4818,7.57486
350.704,0.77029,0.209009,2,3,0,25.9269,23.962,7.87136
350.569,0.989983,0.209009,5,23,0,22.7793,21.0316,6.96436
350.728,0.996448,0.209009,2,3,0,22.3202,22.0429,6.99191
351.957,0.983037,0.209009,3,7,0,23.4839,22.5494,6.88915
351.2,0.949893,0.209009,5,23,0,22.0523,20.6227,6.6228
349.596,0.856663,0.209009,2,3,0,21.1304,21.2605,6.55925
348.878,0.957956,0.209009,3,7,0,22.7858,20.6375,6.26875
350.006,0.986644,0.209009,4,11,0,22.6208,22.7444,6.76852
350.396,1,0.209009,1,1,0,22.6349,22.6761,6.85322
351.809,0.933963,0.209009,2,3,0,23.184,21.9505,6.73949
347.703,0.831116,0.209009,3,7,0,22.9354,21.9173,6.12291
350.583,1,0.209009,2,3,0,23.0535,21.7164,6.43459
350.518,0.94516,0.209009,1,1,0,23.1492,21.4966,6.4685
350.596,1,0.209009,1,1,0,23.1716,21.493,6.49205
351.109,1,0.209009,3,7,0,22.4538,22.0035,6.98894
351.538,0.995044,0.209009,4,15,0,23.2324,22.1591,7.18019
351.568,0.932983,0.209009,3,7,0,22.5175,21.3795,6.87564
351.52,0.846893,0.209009,2,3,0,22.8088,22.0199,6.63478
350.769,0.956808,0.209009,5,23,0,27.2645,26.5136,7.92245
350.95,0.979048,0.209009,5,17,0,21.2648,20.5762,6.55238
348.03,0.829372,0.209009,4,15,0,22.4148,20.6679,7.20177
349.252,0.995084,0.209009,5,19,0,27.3743,26.4484,8.66472
350.537,0.998679,0.209009,5,23,0,25.0839,23.5407,7.83516
351.927,1,0.209009,2,3,0,25.7724,24.7127,7.57031
351.157,0.94028,0.209009,2,3,0,26.039,24.4227,7.94827
350.762,0.920366,0.209009,2,3,0,26.6179,24.9449,8.15192
351.712,0.734367,0.209009,2,3,0,26.3456,25.3601,7.85283
350.469,0.932219,0.209009,5,23,0,21.0729,19.7243,6.41096
349.73,0.693889,0.209009,2,3,0,20.5327,20.4521,6.22503
349.557,1,0.209009,2,3,0,20.7448,19.0752,6.23072
349.853,0.948839,0.209009,2,3,0,19.9198,19.4142,6.12134
349.498,0.990476,0.209009,3,7,0,20.0055,18.6572,5.92653
350.445,0.986506,0.209009,3,7,0,21.1949,19.8509,6.49625
351.347,0.989584,0.209009,5,23,0,25.675,24.9776,7.45412
349.722,0.800199,0.209009,3,5,0,24.5388,23.6367,7.89831
349.94,0.885177,0.209009,2,3,0,24.4842,24.4618,7.72932
350.091,0.829781,0.209009,2,3,0,24.8178,24.3038,7.91958
350.119,1,0.209009,2,3,0,25.0087,23.7464,7.93773
351.358,0.993456,0.209009,4,15,0,26.6857,25.6244,8.10496
349.626,0.584724,0.209009,2,3,0,27.7302,26.6445,7.72311
349.118,0.937979,0.209009,2,3,0,27.0467,26.6339,7.63812
351.697,1,0.209009,2,3,0,26.7124,25.4505,7.85529
351.723,0.990278,0.209009,2,3,0,26.6312,25.2228,7.87658
350.265,0.939655,0.209009,4,11,0,29.0718,27.2664,8.48628
350.014,0.958374,0.209009,2,3,0,28.1164,27.5907,8.42761
350.77,0.800769,0.209009,2,3,0,28.3893,26.6949,8.28954
349.239,0.774768,0.209009,3,7,0,29.1349,27.06,8.80194
350.371,0.975418,0.209009,3,7,0,27.5905,26.3344,8.50603
350.802,0.891059,0.209009,2,3,0,27.4464,26.7415,8.21846
350.093,0.993624,0.209009,4,11,0,29.3041,27.5417,8.61169
349.604,0.986667,0.209009,3,7,0,29.0696,28.0469,8.8548
350.522,0.999231,0.209009,3,7,0,28.7346,27.0254,8.44901
350.522,0.773432,0.209009,3,7,0,28.7346,27.0254,8.44901
350.498,0.938461,0.209009,3,7,0,28.226,26.7766,8.02594
349.661,0.749791,0.209009,2,3,0,27.8666,26.7594,7.77457
349.167,0.993818,0.209009,3,7,0,28.1802,27.081,7.8174
347.54,0.637795,0.209009,2,3,0,28.4958,28.1593,7.99087
349.337,1,0.209009,2,3,0,29.0414,27.6443,8.12153
350.303,0.996034,0.209009,2,3,0,28.6416,27.4885,8.25933
350.752,0.990683,0.209009,4,11,0,28.3366,26.7337,8.17741
351.379,1,0.209009,4,11,0,27.1007,26.0914,8.06479
351.693,0.802971,0.209009,3,7,0,25.6959,24.3793,7.80514
350.879,0.934793,0.209009,3,7,0,26.9928,25.4689,7.60691
351.046,0.801517,0.209009,5,19,0,21.6336,20.9537,6.34687
349.798,0.720011,0.209009,3,7,0,22.5589,20.4765,6.40075
347.728,0.83291,0.209009,5,19,0,28.686,25.6605,7.98599
348.121,1,0.209009,2,3,0,28.4572,25.4512,8.0881
349.701,1,0.209009,2,3,0,26.5028,26.3553,7.71209
349.901,1,0.209009,2,3,0,26.8765,26.2624,7.61377
349.4,0.911915,0.209009,2,3,0,27.526,24.8851,8.06039
350.682,0.837458,0.209009,2,3,0,26.5181,25.947,8.18214
349.432,0.88171,0.209009,3,7,0,28.3558,25.7753,8.223
351.184,0.967489,0.209009,2,3,0,27.5756,26.3619,8.02591
350.56,0.842474,0.209009,2,3,0,27.0097,26.5616,8.17199
350.976,0.659147,0.209009,2,3,0,26.1829,24.4001,7.96135
351.389,0.99398,0.209009,3,7,0,26.1559,24.3016,7.77602
351.158,0.989251,0.209009,3,7,0,25.7859,25.2697,7.88931
351.229,0.831898,0.209009,2,3,0,27.3323,25.5331,8.01047
349.926,0.784826,0.209009,2,3,0,27.7152,25.2471,8.06239
350.515,0.992627,0.209009,4,11,0,25.0663,24.9614,7.72924
350.733,0.877864,0.209009,2,3,0,25.1019,22.916,7.43903
350.246,0.991832,0.209009,3,7,0,24.7484,24.632,7.21333
350.437,0.987237,0.209009,5,19,0,26.7854,24.6216,8.02851
351.102,0.954574,0.209009,2,3,0,25.6623,25.2815,7.76883
350.183,0.998564,0.209009,4,9,0,28.1554,27.5172,8.44916
349.844,0.955699,0.209009,2,3,0,28.4968,27.0729,8.74528
349.844,0.444471,0.209009,4,11,0,28.4968,27.0729,8.74528
351.789,0.882838,0.209009,4,15,0,25.7928,24.8946,7.579
350.316,0.877014,0.209009,2,3,0,26.653,25.5782,7.44923
351.891,0.837312,0.209009,4,15,0,23.434,22.3881,7.14456
350.838,0.850248,0.209009,4,11,0,22.3957,22.1959,6.93197
352.034,0.951773,0.209009,3,7,0,23.8048,22.469,7.11027
351.604,0.941327,0.209009,5,19,0,24.652,24.161,7.43293
351.576,0.966459,0.209009,3,7,0,24.6566,22.9882,7.05213
351.517,0.895967,0.209009,4,15,0,22.8254,21.4671,6.59478
351.606,0.955098,0.209009,2,3,0,22.31,21.6484,6.70351
351.76,0.98789,0.209009,5,31,0,22.9757,22.2284,7.01933
347.27,0.629277,0.209009,3,7,0,24.5694,21.8522,6.60666
348.017,0.893153,0.209009,2,3,0,22.9237,23.4652,6.75528
347.769,0.984603,0.209009,2,3,0,22.5308,23.1509,6.68551
350.679,1,0.209009,2,3,0,23.0388,21.0498,6.72375
351.462,0.93381,0.209009,2,3,0,22.1047,21.1239,6.76323
350.898,0.933344,0.209009,2,3,0,22.6367,20.9715,6.4733
351.255,0.947356,0.209009,2,3,0,22.2162,21.3538,6.43632
351.383,0.963711,0.209009,5,23,0,25.6453,25.0465,7.82007
351.38,0.991491,0.209009,2,3,0,26.8776,25.0614,7.82579
351.148,0.939805,0.209009,5,19,0,22.8507,22.6048,6.90736
351.846,0.996708,0.209009,4,11,0,24.1889,23.566,7.29429
351.95,0.98848,0.209009,2,3,0,24.5571,23.4398,7.46949
350.504,0.815084,0.209009,3,7,0,25.0254,24.7726,7.26944
351.139,1,0.209009,4,15,0,24.0249,22.1694,7.2286
348.327,0.883479,0.209009,4,15,0,22.3676,22.0825,6.20408
348.668,0.888963,0.209009,2,3,0,22.6683,20.8375,6.1402
348.923,1,0.209009,1,1,0,22.8463,20.9926,6.20966
348.954,0.782798,0.209009,3,7,0,21.8134,21.5505,6.15412
349.926,0.993379,0.209009,3,7,0,21.9294,20.1207,6.21171
350.414,1,0.209009,1,1,0,21.7413,20.1136,6.24311
349.741,0.870019,0.209009,3,7,0,21.7134,19.958,6.67004
348.507,0.997907,0.209009,5,19,0,20.0445,19.8145,5.77984
349.687,0.940572,0.209009,2,3,0,20.3025,19.8827,5.9552
349.228,0.925145,0.209009,2,3,0,20.6708,19.5552,5.80532
350.222,0.988236,0.209009,5,23,0,27.1661,25.9749,7.58902
351.952,0.990452,0.209009,4,15,0,25.627,24.4077,7.69623
351.576,0.885092,0.209009,3,7,0,26.3879,24.6465,7.78581
351.487,0.967968,0.209009,5,19,0,23.2444,22.8453,6.98663
351.049,0.970529,0.209009,3,7,0,23.2237,22.8583,7.24754
351.163,0.849647,0.209009,2,3,0,23.8268,22.2835,7.33282
351.283,0.890045,0.209009,2,3,0,22.8445,22.116,7.1288
351.826,0.998731,0.209009,2,3,0,23.4686,21.9802,6.88488
351.871,0.986924,0.209009,3,7,0,23.0649,22.1267,7.01925
351.433,0.896603,0.209009,2,3,0,22.9575,22.5507,7.00646
349.323,0.551377,0.209009,2,3,0,23.5452,23.8088,6.9472
350.629,0.895108,0.209009,2,3,0,24.4384,23.5625,6.84957
348.718,0.8389,0.209009,4,11,0,25.2651,24.9868,8.19715
347.087,1,0.209009,5,19,0,19.3481,18.6111,5.38465
349.161,1,0.209009,2,3,0,19.7099,18.5735,5.72647
351.425,0.999366,0.209009,4,15,0,22.0724,20.7721,6.59121
349.277,0.773766,0.209009,3,7,0,21.9963,19.9334,6.20976
350.43,0.96896,0.209009,3,7,0,21.4258,19.8491,6.44865
350.043,0.967693,0.209009,4,15,0,21.6639,20.5975,6.88339
350.082,1,0.209009,1,1,0,21.5325,20.5237,6.83749
350.854,0.983847,0.209009,2,3,0,22.2056,20.6385,6.74864
351.226,1,0.209009,2,3,0,22.1343,20.6719,6.62338
