lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,alpha.1,alpha.2,alpha.3,beta_teleph.1,beta_teleph.2,beta_teleph.3,beta_pollster.1.1,beta_pollster.2.1,beta_pollster.3.1,beta_pollster.4.1,beta_pollster.5.1,beta_pollster.6.1,beta_pollster.7.1,beta_pollster.8.1,beta_pollster.9.1,beta_pollster.10.1,beta_pollster.11.1,beta_pollster.12.1,beta_pollster.13.1,beta_pollster.14.1,beta_pollster.15.1,beta_pollster.1.2,beta_pollster.2.2,beta_pollster.3.2,beta_pollster.4.2,beta_pollster.5.2,beta_pollster.6.2,beta_pollster.7.2,beta_pollster.8.2,beta_pollster.9.2,beta_pollster.10.2,beta_pollster.11.2,beta_pollster.12.2,beta_pollster.13.2,beta_pollster.14.2,beta_pollster.15.2,beta_pollster.1.3,beta_pollster.2.3,beta_pollster.3.3,beta_pollster.4.3,beta_pollster.5.3,beta_pollster.6.3,beta_pollster.7.3,beta_pollster.8.3,beta_pollster.9.3,beta_pollster.10.3,beta_pollster.11.3,beta_pollster.12.3,beta_pollster.13.3,beta_pollster.14.3,beta_pollster.15.3
# Adaptation terminated
# Step size = 0.0847993
# Diagonal elements of inverse mass matrix:
# 0.0164925, 0.0155722, 0.0184936, 0.0191897, 0.0186961, 0.0216238, 0.0193899, 0.022511, 0.0299315, 0.0151438, 0.0158012, 0.0176628, 0.0123726, 0.0133121, 0.014207, 0.0165363, 0.0149791, 0.0175468, 0.0268649, 0.0258168, 0.0248226, 0.0257524, 0.0209824, 0.0307575, 0.0141648, 0.0143169, 0.0152685, 0.0247033, 0.0245835, 0.0335831, 0.022352, 0.0223039, 0.0238628, 0.014571, 0.0171436, 0.0175847, 0.0151283, 0.0169377, 0.0179379, 0.0152245, 0.0165118, 0.0184811, 0.0176294, 0.0171105, 0.0192298, 0.0188337, 0.0203351, 0.0210394, 0.0180352, 0.0203927, 0.0173731
398.484,0.863508,0.0847993,6,63,0,49.6825,46.1918,15.0813,1.08111,1.06542,0.692568,0.826256,1.10672,1.01199,0.762609,1.05072,1.00478,1.06703,0.940012,1.14698,1.08012,0.988112,1.00386,1.01273,1.03276,1.14677,1.26735,1.35434,1.11218,0.686259,1.12147,1.19723,1.19689,1.22731,0.967064,1.02879,0.824946,1.0764,0.962458,0.900153,1.07299,1.20434,1.2768,1.14056,1.28339,0.663797,1.06613,1.38916,1.13891,1.10172,1.73958,0.777053,1.18487,0.960727,1.18223,0.478544
392.015,0.974038,0.0847993,5,31,0,52.3429,44.395,15.1754,1.32409,1.1918,0.86664,1.02179,1.1202,1.06976,0.637506,0.901852,0.986614,0.853468,1.20247,0.859313,0.913963,1.11546,0.951662,0.83348,1.29807,1.11529,0.995365,1.21892,1.23018,0.749378,0.884336,1.07524,1.04251,1.11213,1.41524,1.06998,1.02897,1.12391,0.970177,1.41023,1.26618,1.21911,1.49,1.23803,1.23656,0.579935,1.28309,1.19064,1.19152,0.61485,1.62912,0.756037,1.08802,0.918641,1.40174,0.676892
399.404,0.895932,0.0847993,6,63,0,48.0359,47.944,14.0155,0.960422,0.809052,0.691114,0.757073,0.850843,1.03369,0.680162,1.39423,0.912819,1.0557,0.832356,0.912117,0.872927,1.02873,1.00847,1.19394,0.796429,1.37822,1.05482,0.796417,1.01545,0.683497,1.37453,0.770738,1.08417,1.14425,0.780157,0.958228,0.845143,1.06351,1.08406,0.794798,1.41712,1.15621,1.02574,0.989185,1.13279,0.840477,0.842875,1.26078,0.906624,1.43947,1.362,0.719281,1.05863,1.25579,0.797381,0.70648
397.243,0.981565,0.0847993,6,63,0,68.0408,69.1143,21.8803,1.05065,1.06233,0.775212,0.947813,1.00898,0.92582,0.960391,1.01317,1.1122,0.785732,1.01205,1.05085,0.99174,1.01721,0.970288,1.0154,1.04121,1.73594,0.819502,1.00798,0.934247,0.945939,0.977781,1.09119,0.774118,1.13586,1.2739,0.829972,0.786442,0.874996,0.857007,0.985885,1.54284,1.20101,1.23048,0.882758,1.46924,0.525029,1.2497,0.848138,1.14491,0.641948,1.32858,0.760852,0.964769,0.976032,0.839994,0.661369
394.788,0.998843,0.0847993,6,63,0,50.427,47.1901,14.402,0.900841,0.74256,0.623638,0.810962,0.969684,0.966164,0.703313,1.3225,0.915398,0.972851,1.12856,1.05783,0.69392,1.09608,1.01154,0.918612,0.868752,0.967521,1.11853,1.07403,1.09232,0.788734,1.34815,0.659683,1.05917,0.953707,0.938748,0.702324,1.06779,1.20739,0.974855,1.01103,1.16913,1.11862,1.18083,1.07394,1.22108,0.828489,0.833719,1.30642,0.970315,1.57282,1.22063,0.608496,1.32694,0.94378,1.26049,0.578145
398.69,0.920939,0.0847993,6,63,0,62.4965,55.1471,19.2119,1.16159,1.0781,0.825761,0.809812,0.831045,0.780652,0.751163,1.0178,1.04585,0.928581,0.95429,1.00095,0.949579,1.09528,0.929402,1.09024,0.785683,1.68275,1.00203,0.941321,0.886493,0.896583,0.939045,1.39495,1.11581,1.08623,1.39269,0.896694,1.16552,0.919378,1.06787,0.878092,1.61125,1.22212,0.919058,0.85473,1.2363,0.607633,1.34706,1.1987,1.05738,0.708737,1.54541,0.976434,1.02133,1.0841,0.974623,0.618927
398.879,0.962366,0.0847993,6,63,0,52.2687,47.7993,15.9781,0.89193,0.897731,0.734096,0.941694,0.743909,1.09845,0.723207,1.0391,1.14478,0.916349,1.00498,1.05564,0.824717,1.27842,1.00475,1.06085,0.840113,1.29182,1.00544,0.776027,1.12641,0.763314,1.05001,1.2791,0.974776,1.24722,1.18661,0.944362,1.01763,1.14564,1.12258,0.774675,1.27337,1.55452,0.865945,1.05161,1.43212,0.529639,1.1581,1.03057,1.06615,0.876573,1.25021,0.609592,1.0523,0.967307,0.77606,0.698169
396.291,0.961065,0.0847993,6,63,0,56.3693,60.0091,18.3047,0.951359,0.778528,0.580962,0.803252,0.999206,0.917451,0.845057,1.34831,1.0635,1.08109,1.02698,1.12944,0.957927,0.93648,0.928714,1.09066,1.14384,1.38954,0.97983,0.941073,0.914464,0.782842,1.06964,0.765083,1.11554,1.03056,1.13115,1.00986,0.710916,0.949176,1.06038,0.954605,1.39192,0.830873,1.02116,0.881957,1.59854,0.865749,1.05045,1.39581,1.06584,1.24741,1.6546,0.877372,0.958324,0.87313,1.25231,0.651062
394.597,0.999312,0.0847993,6,63,0,50.6864,49.854,16.7143,0.872717,0.836369,0.647981,0.870283,0.808971,1.00526,0.890162,0.767331,0.753627,1.09674,1.13984,1.36175,0.852148,0.951984,0.999496,0.934664,0.859591,1.47007,0.74811,0.861812,1.01057,0.918434,0.975224,1.04634,1.11151,1.29619,1.50771,0.737341,0.978545,0.961722,0.76585,0.926947,1.54332,0.824537,0.945823,0.90307,1.31328,0.610614,1.09575,1.33326,1.14913,1.10114,1.18861,0.744833,1.01577,0.898858,0.843121,0.631472
402.785,0.998679,0.0847993,6,63,0,63.1547,63.2717,19.4137,0.977789,0.924281,0.74721,0.757538,1.0295,0.916878,0.67151,1.31343,1.40311,0.856724,1.03568,0.991063,0.9234,1.47754,1.03861,1.07259,1.03516,1.25278,1.19363,1.00726,0.903128,0.732362,1.03851,0.914911,0.820618,1.07019,0.986493,0.939063,1.36995,0.999612,0.889694,1.03249,1.2873,1.16198,0.983308,0.924491,1.2496,0.641868,1.00363,1.14085,1.08832,1.05686,1.48524,0.913552,1.00359,0.821406,1.15461,0.640579
402.434,0.901067,0.0847993,6,63,0,41.6426,41.9093,13.7095,0.979178,0.846308,0.687901,0.898046,0.85408,1.26177,0.910041,1.10447,1.12999,1.00334,0.973866,1.11092,0.869816,0.948158,0.952976,1.31581,0.813933,1.25838,0.976218,0.862426,1.27609,0.885696,0.901354,0.85057,1.03979,0.925737,1.11232,0.918219,0.877263,1.09329,1.17185,0.868427,1.36972,1.10996,0.881167,1.18426,1.5297,0.864187,0.81797,1.24608,0.828078,0.816366,1.25244,0.622112,1.26823,1.08004,0.917623,0.71623
404.238,0.99302,0.0847993,6,63,0,56.4739,55.9435,18.8881,1.04824,0.917511,0.678378,0.960546,1.29997,0.997364,0.784233,1.26548,0.860121,1.02845,1.16,0.931998,0.956583,1.26056,1.03291,1.00215,0.99944,1.35619,1.28128,1.2075,0.985362,0.788308,1.33092,1.0047,1.07289,1.208,1.17502,0.972749,1.10906,0.941522,0.989782,1.02403,1.27343,1.23433,1.12859,0.955289,1.22387,0.607508,1.2443,1.06845,1.38483,1.11095,1.39574,0.962828,1.13386,1.15123,0.937264,0.524464
395.547,0.80752,0.0847993,6,63,0,50.7619,45.607,14.7053,0.764013,0.777565,0.593144,1.12132,1.14879,0.868749,0.692158,1.29149,1.26263,0.923101,1.13153,0.905156,0.865962,1.07006,0.97725,1.31089,1.00035,0.98734,1.00088,1.32407,0.973976,0.750096,1.2649,0.88624,1.11992,1.09313,0.916796,0.925357,1.08324,1.08453,1.28389,0.954328,0.968089,1.43518,1.49947,0.924373,1.24748,0.832291,0.978492,1.23613,0.952563,0.908497,1.50485,0.772302,0.930695,1.15635,1.20438,0.631391
400.336,0.965359,0.0847993,6,63,0,48.0097,56.1807,16.8112,0.981183,0.907912,0.663452,0.864112,0.864574,1.3208,0.980176,1.01384,0.900622,0.927559,0.886941,1.38206,0.962171,1.21238,1.26551,1.24655,1.06013,1.70953,0.972848,0.778974,1.15641,1.00457,1.02966,0.930948,0.86314,1.07382,1.34844,0.778116,0.915881,1.16099,0.877864,0.824365,1.35139,1.01183,0.794699,1.25938,1.86174,0.670523,1.17709,1.04489,1.18224,1.20135,1.3007,0.889298,1.10784,1.12303,0.922191,0.707531
403.103,0.938315,0.0847993,6,63,0,53.5358,56.2547,16.4781,0.814952,0.76645,0.590454,0.987459,0.96742,0.979039,0.772142,1.11318,1.2371,0.951239,0.997361,0.811483,0.943725,1.04443,0.867812,1.12383,0.864554,1.2588,1.00873,0.865528,0.959379,0.73758,0.881915,0.851197,0.977455,0.880552,0.794826,0.976954,1.04812,0.770556,0.962816,0.799278,1.07675,1.30366,1.18235,0.979171,1.38059,0.684346,0.93144,1.14924,0.894151,0.817809,1.71204,0.693496,0.786324,1.02012,0.949216,0.678285
403.861,0.99536,0.0847993,6,63,0,65.3132,60.6535,19.9485,1.05377,1.00061,0.763366,0.734561,0.823727,0.905419,0.760551,1.49887,1.08659,0.849499,1.20633,1.31634,0.725432,1.16619,1.2156,1.05892,1.04034,1.32987,0.904983,0.910172,0.951069,0.86559,1.12898,0.984847,0.961758,0.994064,1.42334,0.696422,0.958105,1.11262,1.04516,1.01977,1.33284,1.29057,1.06677,0.885038,1.32528,0.617512,0.861031,0.975981,1.12831,1.07945,1.22893,0.625603,1.18846,0.986403,1.15412,0.648885
406.382,0.99984,0.0847993,6,63,0,56.6376,58.6912,19.0092,0.915711,0.787155,0.654306,1.13171,1.026,1.11295,0.774967,0.983744,0.92111,1.01151,0.819934,1.15372,0.859771,1.20303,1.07662,1.31188,0.918464,1.37289,1.31164,0.926831,1.16575,0.821514,1.20254,0.901845,0.925419,1.0972,1.29197,0.849558,0.960486,0.94219,1.32692,0.883029,1.38281,1.15009,0.903116,1.05817,1.33536,0.601509,1.36481,1.06681,1.00764,1.12569,1.18875,0.903709,1.10883,1.168,0.874651,0.571171
406.852,0.940233,0.0847993,6,63,0,45.6434,45.9164,13.1696,1.05319,1.00826,0.725779,0.650592,0.841451,1.01037,0.918477,1.18021,0.942942,1.00582,1.12327,0.931877,0.809098,1.00978,0.964285,1.02163,1.15691,1.27218,0.814209,0.722093,0.994641,0.872404,1.0964,0.997513,1.04546,1.0441,1.02254,0.74723,0.911673,0.993664,0.801393,0.993182,1.20619,1.27891,1.04707,1.05751,1.50911,0.686462,0.857456,1.33006,1.03248,0.80691,1.42381,0.702672,1.08918,1.04799,1.12593,0.694889
400.51,0.965046,0.0847993,6,63,0,42.0675,40.1026,13.573,1.12609,1.00238,0.8247,0.864506,0.772784,1.10558,0.809195,1.1156,1.02069,0.979684,0.948508,0.975229,0.833363,1.26249,1.01632,1.12588,1.20297,1.62415,0.948458,0.94401,1.17925,0.820994,1.31361,0.74788,1.06238,1.36268,1.14577,0.854091,1.04869,1.02183,1.04916,1.14789,1.83324,1.11569,0.824602,1.0798,1.39774,0.617138,1.03232,1.07658,0.789365,1.38024,1.1197,0.699719,0.987655,0.835652,1.29658,0.73246
402.376,0.878628,0.0847993,6,63,0,53.3337,51.5628,18.6386,1.14744,1.01274,0.7325,1.01848,0.949716,1.00776,0.703024,1.36771,0.947051,1.0155,0.996813,1.3331,0.847544,1.05428,1.2162,0.831319,1.13021,1.22304,1.26773,0.883563,1.05278,0.676197,1.09716,1.13555,1.02866,0.794309,1.26977,0.888058,0.888463,1.21185,0.779169,1.03899,1.28039,1.28997,1.05613,1.01637,1.13384,0.839637,0.93504,1.12953,0.921016,0.740764,1.53447,0.766408,1.09888,0.864234,0.984145,0.533427
398.486,0.903355,0.0847993,6,63,0,47.6006,51.0166,17.2785,1.22448,0.965332,0.834471,1.06755,0.958338,1.07573,0.748,1.09263,0.868883,1.02204,1.05048,1.31175,0.885808,0.977361,1.14567,0.794455,0.968688,1.25905,1.38224,0.943308,1.00788,0.779894,1.22729,0.987264,0.950192,0.888858,1.1029,0.94411,1.13648,1.02686,0.831523,1.04738,1.20759,1.14888,1.15056,0.925248,1.18754,0.730141,0.929687,1.14134,0.941512,0.906825,1.52388,0.761865,0.975858,0.884023,0.906741,0.486913
398.538,0.987712,0.0847993,6,63,0,53.8737,51.3156,14.461,0.914018,0.928749,0.760919,0.901489,0.865797,1.01404,0.700763,1.28934,1.10655,0.845541,0.923422,0.879696,0.772728,0.980097,0.879342,1.17693,0.759446,1.32647,0.918256,1.03013,1.06025,0.80309,1.18155,0.797309,0.886065,1.32052,1.23243,0.73617,0.814387,1.00124,1.00669,0.719319,1.05452,1.37532,1.05333,1.07606,1.63357,0.588446,1.10191,1.20665,0.963419,1.40423,1.2468,0.720068,1.28845,1.02757,0.964827,0.758558
408.177,0.869767,0.0847993,6,63,0,50.2953,46.8913,14.0762,0.933091,0.897135,0.731001,0.815258,0.943451,0.958593,0.774184,1.54696,0.965777,0.897228,0.988806,0.812318,0.85432,0.995447,0.914292,1.13913,0.934874,1.35277,1.00642,0.938384,1.04845,0.76358,1.07963,0.910814,0.964749,1.09641,1.00377,0.750543,0.865593,1.05279,0.960108,0.815261,1.3788,1.21535,0.98089,1.11339,1.49953,0.637138,1.25714,1.19818,0.925451,1.22258,1.41296,0.645151,1.03961,0.94513,0.884827,0.780197
404.485,0.980611,0.0847993,6,63,0,53.7485,49.5918,15.8037,1.32209,1.16397,0.940448,1.05432,0.959558,1.19135,0.85668,1.20422,0.899641,1.01719,0.892765,0.87569,0.913883,1.22724,1.04264,1.03753,0.841487,1.10761,1.03258,0.963344,1.34559,0.897439,1.35884,1.01058,1.1171,0.959609,0.881979,1.0161,1.26393,1.27826,1.11783,0.781929,1.11693,1.24455,1.1235,1.27485,1.55843,0.758745,0.901404,1.30051,1.15626,0.692954,1.73493,0.831977,1.10302,1.05657,1.04437,0.507853
396.889,0.854555,0.0847993,6,63,0,47.6881,48.4446,14.1804,0.835939,0.802228,0.671014,0.717055,1.22894,0.927899,0.742435,0.943468,1.05545,0.817665,1.05327,0.807816,0.767933,1.24539,1.32107,1.25898,1.20361,1.44112,1.03491,1.0827,0.97636,0.728468,0.774983,0.809145,0.839212,1.10153,0.928274,0.691323,0.968959,1.36443,1.03753,0.824803,1.22662,1.14825,1.19052,0.932534,1.40228,0.586971,1.25006,1.10219,0.878032,1.14968,1.15803,0.805577,1.3943,1.01061,0.910984,0.680114
404.13,0.997448,0.0847993,6,63,0,58.1866,54.7132,18.3851,1.02181,0.958175,0.815042,0.780757,0.76293,1.04093,0.828354,1.65103,1.01262,0.966471,0.933826,0.910423,1.11302,1.19953,0.72944,1.04902,0.835841,1.3103,1.30091,0.816283,1.11832,0.876527,1.55237,0.929008,1.05999,0.947561,1.17436,1.09156,0.976145,0.804728,0.915811,1.02395,1.35408,1.35397,0.959431,1.04569,1.4004,0.597677,1.15542,1.2089,0.771329,1.08908,1.50011,0.681518,0.903271,1.00485,0.846628,0.545993
401.126,0.969778,0.0847993,6,63,0,50.2335,53.6961,18.1979,1.01638,0.838308,0.601567,0.819449,1.17282,1.08518,0.826052,0.631699,1.0714,0.92426,1.15145,1.02367,0.859595,1.28003,1.29141,1.04457,0.689212,1.38751,0.835366,1.04484,1.06076,0.813567,0.865199,0.967675,0.883434,1.21293,0.976203,0.799234,1.21355,1.2111,0.970105,0.840337,1.36819,0.975844,1.06556,1.00252,1.02383,0.690313,1.0545,0.969681,1.15625,0.838909,1.27027,1.01119,1.20046,1.1843,0.983061,0.676089
406.929,0.964881,0.0847993,6,63,0,58.1183,57.3941,16.7568,0.9857,0.780916,0.728703,0.835463,0.858553,0.859925,0.852217,1.57344,1.09269,1.00359,0.833198,1.21596,0.922356,0.930912,0.881854,1.01518,0.844004,1.03866,1.05241,0.912994,0.902624,0.831896,1.69493,1.04055,1.06984,1.09216,1.02673,0.869066,0.903239,0.861649,1.03501,0.913671,1.21409,1.20931,0.944794,0.974093,1.44403,0.826107,1.28421,1.38429,0.865382,0.925449,1.63591,0.75761,0.93781,1.07712,0.889897,0.57745
403.8,0.811273,0.0847993,6,63,0,48.9556,53.8557,15.5609,0.910971,0.850238,0.671457,1.01221,0.977586,0.958983,0.794528,0.804834,0.847499,0.887179,1.10155,0.756041,0.838268,1.32341,1.14346,1.02396,1.20782,1.37749,0.87752,0.950832,0.835309,0.698081,0.657388,0.853091,0.787582,0.827256,0.954228,0.680395,0.993906,1.01631,0.850296,0.933462,1.24651,1.13337,1.21522,1.03895,1.23672,0.649709,0.969842,1.05142,1.19195,0.962657,1.29941,0.845387,1.06904,0.968096,1.1244,0.687282
398.212,0.992146,0.0847993,6,63,0,66.9153,53.7736,20.3579,0.926427,0.903597,0.610521,0.863092,0.7585,0.881291,0.761712,1.49759,0.978824,0.913541,0.821187,1.01108,0.96018,1.01386,0.85999,1.09766,0.783516,1.18007,0.966438,0.931283,1.10378,0.98849,1.85056,1.16488,1.20348,0.976687,1.55987,1.00445,0.918066,1.1354,1.19256,0.866645,1.31025,1.26314,1.08617,0.968913,1.26708,0.446295,1.21267,1.07953,1.1223,0.954678,1.38746,0.720414,0.957252,1.14793,0.858686,0.646924
395.488,0.921266,0.0847993,6,63,0,57.6787,54.573,17.5759,1.19658,0.939161,0.854735,0.894566,0.928289,0.814132,0.755941,0.714869,0.791195,0.799082,0.799626,1.14231,0.851769,0.934051,1.01908,1.04349,1.10559,1.36416,1.39978,0.92206,0.946699,0.860377,0.722778,0.7878,0.812593,0.963612,1.15456,0.99921,1.00296,1.1804,1.20272,1.17359,1.6742,1.13785,0.896551,0.891111,1.36414,0.795963,0.824586,0.922463,0.749201,1.15894,1.50974,0.657521,1.01916,1.06599,1.16446,0.539811
387.429,0.996975,0.0847993,6,63,0,48.2345,54.892,15.9267,0.78254,0.776274,0.519659,1.05477,1.16939,1.04473,0.770681,1.40626,1.26838,1.04756,1.2559,0.772255,1.25181,1.31668,1.52601,1.06707,1.0636,1.53405,0.846347,0.955103,0.978721,0.707984,1.19222,1.16002,0.905016,1.01202,0.884276,0.934885,0.860439,1.21991,0.881568,0.817315,1.2101,1.3504,1.365,1.15037,1.28221,0.542685,1.40446,1.18297,1.43809,0.681808,1.66296,0.940238,1.35123,0.989189,1.00456,0.987454
396.189,0.993156,0.0847993,6,63,0,45.9194,42.2979,14.1592,1.26555,1.10414,0.858857,0.644678,0.985885,1.11178,0.742152,1.13781,0.962775,0.886232,0.893911,1.13287,0.848343,1.17084,1.07734,1.2804,0.940015,1.63562,0.987308,0.959675,1.20118,0.841635,1.1499,0.838778,1.03927,1.10889,0.974293,0.848229,1.18619,1.03628,1.44607,0.864349,1.77866,0.981676,0.954118,1.19985,0.998076,0.890292,0.883548,1.07489,0.836793,0.998893,1.53257,0.863673,1.16591,1.25331,0.974693,0.626855
404.875,0.94038,0.0847993,5,31,0,44.7819,42.8335,13.5792,1.21946,1.05714,0.891939,0.667557,0.994119,1.08543,0.699821,1.25021,0.994323,0.933523,0.956494,1.06852,0.836258,1.35276,1.04268,1.45418,0.974218,1.46046,1.07077,0.997388,1.21607,0.754461,1.20331,0.904139,0.932445,1.05955,0.944968,0.90679,1.08845,1.18999,1.32609,0.896745,1.63746,1.11051,1.06441,1.13399,1.17749,0.780732,0.888223,1.05471,0.894898,0.917734,1.49941,0.899753,1.1954,1.40255,0.881589,0.666769
400.985,0.995905,0.0847993,6,63,0,48.4777,48.4386,17.4538,0.953297,0.816546,0.622626,1.17702,1.18266,1.10319,1.03081,0.976024,0.949696,1.18121,1.0175,1.13684,0.908491,1.01041,0.94977,0.949363,1.03195,1.19325,1.16053,0.994685,1.13603,1.10324,1.04387,0.949281,1.19388,1.07183,1.44124,1.04681,0.919847,0.858677,1.01015,0.947118,1.15993,1.04579,1.11234,1.04255,1.65691,0.564387,1.05288,1.31425,1.13915,1.12046,1.21146,0.704384,0.792107,0.80807,0.940323,0.548295
404.381,0.938867,0.0847993,6,63,0,52.6134,55.2431,15.806,0.983866,0.856526,0.650019,0.831279,0.895158,1.02269,0.670402,1.40793,0.983632,0.880122,0.887938,0.868933,0.888319,1.40314,1.21321,1.30835,0.966614,1.43368,0.84923,0.855688,1.01743,0.603411,1.13149,1.07067,0.877783,0.840943,0.921479,0.938894,1.22461,1.15025,1.21836,0.908181,1.35982,0.790549,1.14459,1.1076,1.15704,0.748568,1.06094,1.19141,1.35317,0.696837,1.41786,0.924806,1.33911,1.23897,1.10705,0.786054
406.73,0.987645,0.0847993,6,63,0,55.4691,49.9052,17.1358,0.94684,0.888613,0.685404,0.743836,0.968373,0.994529,0.838805,1.05099,0.860642,0.948216,1.05258,1.03973,0.744672,1.07428,0.909434,0.985596,0.917087,1.30087,0.999762,1.12189,1.12475,0.916707,1.09768,0.640311,1.08139,1.2583,1.08194,0.810352,0.921151,1.09859,0.945168,0.949353,1.42325,1.40043,1.31508,0.995736,1.37518,0.722638,0.926656,1.0625,0.783147,1.2651,1.35821,0.752219,0.870861,1.07345,0.912336,0.62407
411.927,0.981849,0.0847993,5,31,0,55.4727,50.7392,18.6203,1.04198,0.992799,0.644271,0.751343,1.10264,0.903591,0.756699,1.20355,0.909373,0.96072,1.04825,1.11129,0.789831,1.06133,0.952083,1.049,0.825138,1.36262,0.972896,1.14078,1.00997,0.90677,1.16519,0.73625,1.07439,1.23185,1.30901,0.819296,1.03878,1.00503,1.00831,0.81824,1.34425,1.07643,1.10677,0.900544,1.37702,0.693536,0.93567,1.16961,0.711867,0.885411,1.42374,0.778064,1.00687,1.08716,1.00294,0.602797
407.688,0.998634,0.0847993,6,63,0,57.7784,53.3389,16.6651,0.948146,0.92385,0.853953,0.74811,0.851966,1.00165,0.656896,1.1214,0.99015,0.923174,0.961688,0.928897,0.901785,1.00002,0.820347,1.06253,0.913003,1.343,0.889185,0.840805,1.10061,0.756698,1.329,1.06897,1.0499,1.1318,0.852795,0.823081,0.8285,0.822484,0.919988,0.919484,1.37451,1.05632,0.969551,1.08367,1.33606,0.643053,1.08542,1.1789,1.60445,1.09207,1.40873,0.669913,0.999011,0.860095,0.927293,0.612584
410.658,0.981272,0.0847993,6,63,0,52.3336,52.519,15.0735,1.07203,0.937237,0.748898,0.746238,1.05694,1.04021,0.773457,1.00005,1.11532,0.830303,1.08231,0.879182,0.738152,1.29105,1.21959,1.11766,0.873788,1.33122,0.881952,0.996815,1.0779,0.839336,0.844892,0.886753,0.843702,1.11746,1.07042,0.766441,1.2148,1.17609,1.01995,0.74173,1.46103,1.04133,1.34649,1.1567,1.54433,0.693012,1.14197,1.08166,0.699234,1.04118,1.31144,0.926165,1.38395,1.09504,1.00798,0.725944
406.856,0.841616,0.0847993,6,63,0,53.0258,53.7322,15.2642,1.06498,0.849003,0.763762,0.800645,1.04792,1.04937,0.760367,1.08829,1.10254,0.814922,1.09325,0.867875,0.754812,1.20375,1.18483,1.09339,0.865789,1.3641,0.89359,1.02269,1.06934,0.739884,0.865604,0.930879,0.828368,1.19116,1.14352,0.703765,1.13882,1.15675,0.987535,0.722655,1.49969,1.06668,1.343,1.23383,1.46434,0.627123,1.13562,1.01153,0.745073,1.0344,1.43927,0.862144,1.31212,1.02334,1.01471,0.689149
409.148,0.987787,0.0847993,6,63,0,59.013,57.7423,20.8267,0.848431,0.727867,0.55586,1.00105,0.911431,0.890186,0.849467,1.39205,1.10805,1.07343,0.979629,0.904413,1.00369,0.97897,0.924175,1.06655,1.01783,1.17889,1.21191,0.877804,0.920589,0.854771,1.2442,0.976819,1.10494,1.06816,1.27466,0.974443,0.918603,0.936957,1.06606,1.03429,1.08286,1.27553,0.867447,0.818619,1.2418,0.546811,0.949512,1.0977,0.814863,0.880779,1.46472,0.797549,0.836659,0.91877,1.15211,0.644487
391.867,0.96206,0.0847993,5,31,0,52.7554,52.4279,16.3424,0.775195,0.719394,0.628532,0.858515,0.997337,0.924958,1.04642,1.2164,0.856027,0.990347,1.04205,1.2751,0.877068,1.32212,1.07324,0.824322,1.02494,1.38404,0.971261,0.958076,0.915608,1.12911,1.24227,0.779522,0.991905,1.01251,0.970486,0.946453,0.98223,1.14552,0.771381,0.717779,1.18594,1.14568,1.09368,0.951823,1.92732,1.07456,1.12221,1.13151,1.0905,1.05953,1.43865,0.683749,1.15292,0.766168,0.706658,0.48493
391.498,0.976461,0.0847993,6,63,0,52.4253,54.1724,17.0261,0.908313,0.841235,0.650191,0.822659,1.00459,0.827462,1.02651,1.49662,0.936657,1.07247,1.23185,0.67332,1.17199,1.23703,1.12525,1.02735,0.762782,1.29842,0.931777,1.09041,0.763179,0.946961,1.27402,0.95592,0.982632,1.05132,1.00067,0.965966,1.09556,1.08728,0.817302,0.910132,1.18107,1.1557,1.15663,0.791653,1.68559,0.597876,1.0373,1.16862,1.10185,0.555981,1.58816,1.05251,1.17802,0.769049,1.1234,0.634049
396.213,0.998506,0.0847993,6,63,0,51.4224,54.0849,18.9629,1.02323,0.698667,0.655124,1.0659,1.05016,1.1955,0.739806,0.887677,1.05139,0.964098,0.727746,1.41782,0.700621,0.970171,1.11997,1.25328,0.953895,1.33512,1.04276,0.865676,1.18056,0.75617,1.03612,0.996028,0.902309,1.16359,1.34095,0.909028,0.922688,1.09502,1.47007,0.829966,1.59686,1.42514,0.946856,1.01724,1.09169,0.677192,1.22765,0.965544,0.840239,1.3857,1.11916,0.72821,1.01616,1.0179,1.00489,0.662242
408.788,0.945089,0.0847993,6,63,0,55.7911,52.5448,18.7024,0.794398,0.763151,0.612071,0.999622,0.918218,0.983197,0.803937,1.49582,1.02647,0.834935,0.814243,0.907834,0.983208,1.34232,1.06812,1.2453,0.946359,1.62962,1.34219,1.06713,1.00381,0.875767,1.45242,1.0025,0.873692,0.959168,1.05113,0.926967,1.17635,1.20606,1.06966,1.02696,1.44214,1.08627,1.06402,0.860084,1.48572,0.71529,1.02453,0.940895,0.953635,0.866107,1.33979,0.71275,1.1254,1.14911,0.76142,0.627549
405.565,0.953022,0.0847993,6,63,0,63.0988,58.0162,20.1365,0.935682,0.865119,0.698827,0.776829,0.903878,0.865682,0.836405,1.52224,1.03236,0.932957,0.840535,1.36328,0.836102,1.40917,1.30142,1.13854,0.967449,1.45154,1.07351,0.904176,0.997804,0.907706,1.32541,0.917103,1.00225,0.922857,1.31836,0.831318,1.16988,1.29699,1.07568,0.917999,1.49484,1.00172,1.19472,0.91657,1.36767,0.661126,1.01233,1.05692,0.901043,1.05514,1.42423,0.685655,1.17076,0.85919,0.820513,0.570331
